ts_code,trade_date,adj_factor,data_date
000004.SZ,1993-11-02,1.848,2023-07-31
000005.SZ,1993-11-02,1.0,2023-07-31
000006.SZ,1993-11-02,1.11,2023-07-31
000007.SZ,1993-11-02,1.176,2023-07-31
000008.SZ,1993-11-02,1.021,2023-07-31
000009.SZ,1993-11-02,1.152,2023-07-31
000011.SZ,1993-11-02,1.248,2023-07-31
000012.SZ,1993-11-02,1.303,2023-07-31
000013.SZ,1993-11-02,1.175,2023-07-31
000014.SZ,1993-11-02,0.932,2023-07-31
000015.SZ,1993-11-02,1.203,2023-07-31
000016.SZ,1993-11-02,1.332,2023-07-31
000017.SZ,1993-11-02,1.237,2023-07-31
000018.SZ,1993-11-02,1.023,2023-07-31
000019.SZ,1993-11-02,0.929,2023-07-31
000020.SZ,1993-11-02,1.006,2023-07-31
000022.SZ,1993-11-02,1.0,2023-07-31
000023.SZ,1993-11-02,1.0,2023-07-31
000024.SZ,1993-11-02,1.0,2023-07-31
000025.SZ,1993-11-02,1.0,2023-07-31
000026.SZ,1993-11-02,1.0,2023-07-31
000027.SZ,1993-11-02,1.0,2023-07-31
000028.SZ,1993-11-02,1.0,2023-07-31
000029.SZ,1993-11-02,1.0,2023-07-31
000030.SZ,1993-11-02,1.0,2023-07-31
000031.SZ,1993-11-02,1.0,2023-07-31
000032.SZ,1993-11-02,1.0,2023-07-31
000501.SZ,1993-11-02,1.201,2023-07-31
000502.SZ,1993-11-02,1.403,2023-07-31
000503.SZ,1993-11-02,1.0,2023-07-31
000504.SZ,1993-11-02,1.001,2023-07-31
000505.SZ,1993-11-02,1.0,2023-07-31
000506.SZ,1993-11-02,1.2,2023-07-31
000507.SZ,1993-11-02,1.2,2023-07-31
000508.SZ,1993-11-02,1.0,2023-07-31
000509.SZ,1993-11-02,1.2,2023-07-31
000510.SZ,1993-11-02,1.2,2023-07-31
000511.SZ,1993-11-02,1.347,2023-07-31
000513.SZ,1993-11-02,1.0,2023-07-31
000514.SZ,1993-11-02,1.0,2023-07-31
000515.SZ,1993-11-02,1.0,2023-07-31
000516.SZ,1993-11-02,1.0,2023-07-31
000517.SZ,1993-11-02,1.0,2023-07-31
000518.SZ,1993-11-02,1.0,2023-07-31
000519.SZ,1993-11-02,1.0,2023-07-31
000520.SZ,1993-11-02,1.0,2023-07-31
000521.SZ,1993-11-02,1.0,2023-07-31
000525.SZ,1993-11-02,1.0,2023-07-31
000526.SZ,1993-11-02,1.0,2023-07-31
001872.SZ,1993-11-02,1.0,2023-07-31
600600.SH,1993-11-02,1.0,2023-07-31
600601.SH,1993-11-02,146.413,2023-07-31
600602.SH,1993-11-02,145.923,2023-07-31
600603.SH,1993-11-02,17.608,2023-07-31
600604.SH,1993-11-02,14.074,2023-07-31
600605.SH,1993-11-02,17.966,2023-07-31
600606.SH,1993-11-02,14.872,2023-07-31
600607.SH,1993-11-02,13.085,2023-07-31
600608.SH,1993-11-02,17.532,2023-07-31
600609.SH,1993-11-02,15.661,2023-07-31
600610.SH,1993-11-02,12.004,2023-07-31
600611.SH,1993-11-02,18.015,2023-07-31
600612.SH,1993-11-02,10.0,2023-07-31
600613.SH,1993-11-02,11.997,2023-07-31
600614.SH,1993-11-02,11.995,2023-07-31
600615.SH,1993-11-02,15.323,2023-07-31
600616.SH,1993-11-02,14.597,2023-07-31
600617.SH,1993-11-02,15.077,2023-07-31
600618.SH,1993-11-02,10.0,2023-07-31
600619.SH,1993-11-02,10.051,2023-07-31
600620.SH,1993-11-02,18.674,2023-07-31
600621.SH,1993-11-02,14.808,2023-07-31
600622.SH,1993-11-02,17.467,2023-07-31
600623.SH,1993-11-02,13.003,2023-07-31
600624.SH,1993-11-02,1.57,2023-07-31
600625.SH,1993-11-02,1.766,2023-07-31
600626.SH,1993-11-02,1.433,2023-07-31
600627.SH,1993-11-02,1.472,2023-07-31
600628.SH,1993-11-02,1.739,2023-07-31
600629.SH,1993-11-02,1.0,2023-07-31
600630.SH,1993-11-02,1.371,2023-07-31
600631.SH,1993-11-02,1.47,2023-07-31
600632.SH,1993-11-02,1.528,2023-07-31
600633.SH,1993-11-02,1.689,2023-07-31
600634.SH,1993-11-02,1.427,2023-07-31
600635.SH,1993-11-02,1.702,2023-07-31
600636.SH,1993-11-02,1.449,2023-07-31
600637.SH,1993-11-02,1.554,2023-07-31
600638.SH,1993-11-02,1.733,2023-07-31
600639.SH,1993-11-02,1.007,2023-07-31
600640.SH,1993-11-02,1.557,2023-07-31
600641.SH,1993-11-02,1.183,2023-07-31
600642.SH,1993-11-02,1.0,2023-07-31
600643.SH,1993-11-02,1.0,2023-07-31
600644.SH,1993-11-02,1.69,2023-07-31
600645.SH,1993-11-02,1.79,2023-07-31
600646.SH,1993-11-02,1.726,2023-07-31
600647.SH,1993-11-02,1.4,2023-07-31
600648.SH,1993-11-02,1.0,2023-07-31
600649.SH,1993-11-02,1.0,2023-07-31
600650.SH,1993-11-02,1.0,2023-07-31
600651.SH,1993-11-02,89.558,2023-07-31
600652.SH,1993-11-02,133.333,2023-07-31
600653.SH,1993-11-02,226.771,2023-07-31
600654.SH,1993-11-02,137.813,2023-07-31
600655.SH,1993-11-02,16.055,2023-07-31
600656.SH,1993-11-02,3.532,2023-07-31
600657.SH,1993-11-02,1.0,2023-07-31
600658.SH,1993-11-02,1.0,2023-07-31
600659.SH,1993-11-02,1.751,2023-07-31
600660.SH,1993-11-02,1.951,2023-07-31
600661.SH,1993-11-02,1.0,2023-07-31
600662.SH,1993-11-02,1.714,2023-07-31
600663.SH,1993-11-02,1.0,2023-07-31
600664.SH,1993-11-02,1.0,2023-07-31
600665.SH,1993-11-02,1.0,2023-07-31
600666.SH,1993-11-02,1.39,2023-07-31
600667.SH,1993-11-02,1.0,2023-07-31
600668.SH,1993-11-02,1.0,2023-07-31
600669.SH,1993-11-02,1.0,2023-07-31
600670.SH,1993-11-02,1.626,2023-07-31
600671.SH,1993-11-02,1.0,2023-07-31
600672.SH,1993-11-02,1.0,2023-07-31
600673.SH,1993-11-02,1.0,2023-07-31
600674.SH,1993-11-02,1.0,2023-07-31
600675.SH,1993-11-02,1.0,2023-07-31
600676.SH,1993-11-02,1.0,2023-07-31
600677.SH,1993-11-02,1.0,2023-07-31
600678.SH,1993-11-02,1.0,2023-07-31
600679.SH,1993-11-02,1.0,2023-07-31
600680.SH,1993-11-02,1.0,2023-07-31
600681.SH,1993-11-02,1.0,2023-07-31
600682.SH,1993-11-02,1.0,2023-07-31
600683.SH,1993-11-02,1.0,2023-07-31
600684.SH,1993-11-02,1.0,2023-07-31
600685.SH,1993-11-02,1.0,2023-07-31
000001.SZ,1993-11-03,3.531,2023-07-31
000002.SZ,1993-11-03,2.806,2023-07-31
000003.SZ,1993-11-03,2.146,2023-07-31
000004.SZ,1993-11-03,1.848,2023-07-31
000005.SZ,1993-11-03,1.0,2023-07-31
000006.SZ,1993-11-03,1.11,2023-07-31
000007.SZ,1993-11-03,1.176,2023-07-31
000008.SZ,1993-11-03,1.021,2023-07-31
000009.SZ,1993-11-03,1.152,2023-07-31
000011.SZ,1993-11-03,1.248,2023-07-31
000012.SZ,1993-11-03,1.303,2023-07-31
000013.SZ,1993-11-03,1.175,2023-07-31
000014.SZ,1993-11-03,0.932,2023-07-31
000015.SZ,1993-11-03,1.203,2023-07-31
000016.SZ,1993-11-03,1.332,2023-07-31
000017.SZ,1993-11-03,1.237,2023-07-31
000018.SZ,1993-11-03,1.023,2023-07-31
000019.SZ,1993-11-03,0.929,2023-07-31
000020.SZ,1993-11-03,1.006,2023-07-31
000022.SZ,1993-11-03,1.0,2023-07-31
000023.SZ,1993-11-03,1.0,2023-07-31
000024.SZ,1993-11-03,1.0,2023-07-31
000025.SZ,1993-11-03,1.0,2023-07-31
000026.SZ,1993-11-03,1.0,2023-07-31
000027.SZ,1993-11-03,1.0,2023-07-31
000028.SZ,1993-11-03,1.0,2023-07-31
000029.SZ,1993-11-03,1.0,2023-07-31
000030.SZ,1993-11-03,1.0,2023-07-31
000031.SZ,1993-11-03,1.0,2023-07-31
000032.SZ,1993-11-03,1.0,2023-07-31
000501.SZ,1993-11-03,1.201,2023-07-31
000502.SZ,1993-11-03,1.403,2023-07-31
000503.SZ,1993-11-03,1.0,2023-07-31
000504.SZ,1993-11-03,1.001,2023-07-31
000505.SZ,1993-11-03,1.0,2023-07-31
000506.SZ,1993-11-03,1.2,2023-07-31
000507.SZ,1993-11-03,1.2,2023-07-31
000508.SZ,1993-11-03,1.0,2023-07-31
000509.SZ,1993-11-03,1.2,2023-07-31
000510.SZ,1993-11-03,1.2,2023-07-31
000511.SZ,1993-11-03,1.347,2023-07-31
000513.SZ,1993-11-03,1.0,2023-07-31
000514.SZ,1993-11-03,1.0,2023-07-31
000515.SZ,1993-11-03,1.0,2023-07-31
000516.SZ,1993-11-03,1.0,2023-07-31
000517.SZ,1993-11-03,1.0,2023-07-31
000518.SZ,1993-11-03,1.0,2023-07-31
000519.SZ,1993-11-03,1.0,2023-07-31
000520.SZ,1993-11-03,1.0,2023-07-31
000521.SZ,1993-11-03,1.0,2023-07-31
000525.SZ,1993-11-03,1.0,2023-07-31
000526.SZ,1993-11-03,1.0,2023-07-31
001872.SZ,1993-11-03,1.0,2023-07-31
600600.SH,1993-11-03,1.0,2023-07-31
600601.SH,1993-11-03,146.413,2023-07-31
600602.SH,1993-11-03,145.923,2023-07-31
600603.SH,1993-11-03,17.608,2023-07-31
600604.SH,1993-11-03,14.074,2023-07-31
600605.SH,1993-11-03,17.966,2023-07-31
600606.SH,1993-11-03,14.872,2023-07-31
600607.SH,1993-11-03,13.085,2023-07-31
600608.SH,1993-11-03,17.532,2023-07-31
600609.SH,1993-11-03,15.661,2023-07-31
600610.SH,1993-11-03,12.004,2023-07-31
600611.SH,1993-11-03,18.015,2023-07-31
600612.SH,1993-11-03,10.0,2023-07-31
600613.SH,1993-11-03,11.997,2023-07-31
600614.SH,1993-11-03,11.995,2023-07-31
600615.SH,1993-11-03,15.323,2023-07-31
600616.SH,1993-11-03,14.597,2023-07-31
600617.SH,1993-11-03,15.077,2023-07-31
600618.SH,1993-11-03,10.0,2023-07-31
600619.SH,1993-11-03,10.051,2023-07-31
600620.SH,1993-11-03,18.674,2023-07-31
600621.SH,1993-11-03,14.808,2023-07-31
600622.SH,1993-11-03,17.467,2023-07-31
600623.SH,1993-11-03,13.003,2023-07-31
600624.SH,1993-11-03,1.57,2023-07-31
600625.SH,1993-11-03,1.766,2023-07-31
600626.SH,1993-11-03,1.433,2023-07-31
600627.SH,1993-11-03,1.472,2023-07-31
600628.SH,1993-11-03,1.739,2023-07-31
600629.SH,1993-11-03,1.0,2023-07-31
600630.SH,1993-11-03,1.371,2023-07-31
600631.SH,1993-11-03,1.47,2023-07-31
600632.SH,1993-11-03,1.528,2023-07-31
600633.SH,1993-11-03,1.689,2023-07-31
600634.SH,1993-11-03,1.427,2023-07-31
600635.SH,1993-11-03,1.702,2023-07-31
600636.SH,1993-11-03,1.449,2023-07-31
600637.SH,1993-11-03,1.554,2023-07-31
600638.SH,1993-11-03,1.733,2023-07-31
600639.SH,1993-11-03,1.007,2023-07-31
600640.SH,1993-11-03,1.557,2023-07-31
600641.SH,1993-11-03,1.183,2023-07-31
600642.SH,1993-11-03,1.0,2023-07-31
600643.SH,1993-11-03,1.0,2023-07-31
600644.SH,1993-11-03,1.69,2023-07-31
600645.SH,1993-11-03,1.79,2023-07-31
600646.SH,1993-11-03,1.726,2023-07-31
600647.SH,1993-11-03,1.4,2023-07-31
600648.SH,1993-11-03,1.0,2023-07-31
600649.SH,1993-11-03,1.0,2023-07-31
600650.SH,1993-11-03,1.0,2023-07-31
600651.SH,1993-11-03,89.558,2023-07-31
600652.SH,1993-11-03,133.333,2023-07-31
600653.SH,1993-11-03,226.771,2023-07-31
600654.SH,1993-11-03,137.813,2023-07-31
600655.SH,1993-11-03,16.055,2023-07-31
600656.SH,1993-11-03,3.532,2023-07-31
600657.SH,1993-11-03,1.0,2023-07-31
600658.SH,1993-11-03,1.0,2023-07-31
600659.SH,1993-11-03,1.751,2023-07-31
600660.SH,1993-11-03,1.951,2023-07-31
600661.SH,1993-11-03,1.0,2023-07-31
600662.SH,1993-11-03,1.714,2023-07-31
600663.SH,1993-11-03,1.0,2023-07-31
600664.SH,1993-11-03,1.0,2023-07-31
600665.SH,1993-11-03,1.0,2023-07-31
600666.SH,1993-11-03,1.39,2023-07-31
600667.SH,1993-11-03,1.0,2023-07-31
600668.SH,1993-11-03,1.0,2023-07-31
600669.SH,1993-11-03,1.0,2023-07-31
600670.SH,1993-11-03,1.626,2023-07-31
600671.SH,1993-11-03,1.0,2023-07-31
600672.SH,1993-11-03,1.0,2023-07-31
600673.SH,1993-11-03,1.0,2023-07-31
600674.SH,1993-11-03,1.0,2023-07-31
600675.SH,1993-11-03,1.0,2023-07-31
600676.SH,1993-11-03,1.0,2023-07-31
600677.SH,1993-11-03,1.0,2023-07-31
600678.SH,1993-11-03,1.0,2023-07-31
600679.SH,1993-11-03,1.0,2023-07-31
600680.SH,1993-11-03,1.0,2023-07-31
600681.SH,1993-11-03,1.0,2023-07-31
600682.SH,1993-11-03,1.0,2023-07-31
600683.SH,1993-11-03,1.0,2023-07-31
600684.SH,1993-11-03,1.0,2023-07-31
600685.SH,1993-11-03,1.0,2023-07-31
000001.SZ,1993-11-04,3.531,2023-07-31
000002.SZ,1993-11-04,2.806,2023-07-31
000003.SZ,1993-11-04,2.146,2023-07-31
000004.SZ,1993-11-04,1.848,2023-07-31
000005.SZ,1993-11-04,1.0,2023-07-31
000006.SZ,1993-11-04,1.11,2023-07-31
000007.SZ,1993-11-04,1.176,2023-07-31
000008.SZ,1993-11-04,1.021,2023-07-31
000009.SZ,1993-11-04,1.152,2023-07-31
000011.SZ,1993-11-04,1.248,2023-07-31
000012.SZ,1993-11-04,1.303,2023-07-31
000013.SZ,1993-11-04,1.175,2023-07-31
000014.SZ,1993-11-04,0.932,2023-07-31
000015.SZ,1993-11-04,1.203,2023-07-31
000016.SZ,1993-11-04,1.332,2023-07-31
000017.SZ,1993-11-04,1.237,2023-07-31
000018.SZ,1993-11-04,1.023,2023-07-31
000019.SZ,1993-11-04,0.929,2023-07-31
000020.SZ,1993-11-04,1.006,2023-07-31
000022.SZ,1993-11-04,1.0,2023-07-31
000023.SZ,1993-11-04,1.0,2023-07-31
000024.SZ,1993-11-04,1.0,2023-07-31
000025.SZ,1993-11-04,1.0,2023-07-31
000026.SZ,1993-11-04,1.0,2023-07-31
000027.SZ,1993-11-04,1.0,2023-07-31
000028.SZ,1993-11-04,1.0,2023-07-31
000029.SZ,1993-11-04,1.0,2023-07-31
000030.SZ,1993-11-04,1.0,2023-07-31
000031.SZ,1993-11-04,1.0,2023-07-31
000032.SZ,1993-11-04,1.0,2023-07-31
000501.SZ,1993-11-04,1.201,2023-07-31
000502.SZ,1993-11-04,1.403,2023-07-31
000503.SZ,1993-11-04,1.0,2023-07-31
000504.SZ,1993-11-04,1.001,2023-07-31
000505.SZ,1993-11-04,1.0,2023-07-31
000506.SZ,1993-11-04,1.2,2023-07-31
000507.SZ,1993-11-04,1.2,2023-07-31
000508.SZ,1993-11-04,1.0,2023-07-31
000509.SZ,1993-11-04,1.2,2023-07-31
000510.SZ,1993-11-04,1.2,2023-07-31
000511.SZ,1993-11-04,1.347,2023-07-31
000513.SZ,1993-11-04,1.0,2023-07-31
000514.SZ,1993-11-04,1.0,2023-07-31
000515.SZ,1993-11-04,1.0,2023-07-31
000516.SZ,1993-11-04,1.0,2023-07-31
000517.SZ,1993-11-04,1.0,2023-07-31
000518.SZ,1993-11-04,1.0,2023-07-31
000519.SZ,1993-11-04,1.0,2023-07-31
000520.SZ,1993-11-04,1.0,2023-07-31
000521.SZ,1993-11-04,1.0,2023-07-31
000525.SZ,1993-11-04,1.0,2023-07-31
000526.SZ,1993-11-04,1.0,2023-07-31
001872.SZ,1993-11-04,1.0,2023-07-31
600600.SH,1993-11-04,1.0,2023-07-31
600601.SH,1993-11-04,146.413,2023-07-31
600602.SH,1993-11-04,145.923,2023-07-31
600603.SH,1993-11-04,17.608,2023-07-31
600604.SH,1993-11-04,14.074,2023-07-31
600605.SH,1993-11-04,17.966,2023-07-31
600606.SH,1993-11-04,14.872,2023-07-31
600607.SH,1993-11-04,13.085,2023-07-31
600608.SH,1993-11-04,17.532,2023-07-31
600609.SH,1993-11-04,15.661,2023-07-31
600610.SH,1993-11-04,12.004,2023-07-31
600611.SH,1993-11-04,18.015,2023-07-31
600612.SH,1993-11-04,10.0,2023-07-31
600613.SH,1993-11-04,11.997,2023-07-31
600614.SH,1993-11-04,11.995,2023-07-31
600615.SH,1993-11-04,15.323,2023-07-31
600616.SH,1993-11-04,14.597,2023-07-31
600617.SH,1993-11-04,15.077,2023-07-31
600618.SH,1993-11-04,10.0,2023-07-31
600619.SH,1993-11-04,10.051,2023-07-31
600620.SH,1993-11-04,18.674,2023-07-31
600621.SH,1993-11-04,14.808,2023-07-31
600622.SH,1993-11-04,17.467,2023-07-31
600623.SH,1993-11-04,13.003,2023-07-31
600624.SH,1993-11-04,1.57,2023-07-31
600625.SH,1993-11-04,1.766,2023-07-31
600626.SH,1993-11-04,1.433,2023-07-31
600627.SH,1993-11-04,1.472,2023-07-31
600628.SH,1993-11-04,1.739,2023-07-31
600629.SH,1993-11-04,1.0,2023-07-31
600630.SH,1993-11-04,1.371,2023-07-31
600631.SH,1993-11-04,1.47,2023-07-31
600632.SH,1993-11-04,1.528,2023-07-31
600633.SH,1993-11-04,1.689,2023-07-31
600634.SH,1993-11-04,1.427,2023-07-31
600635.SH,1993-11-04,1.702,2023-07-31
600636.SH,1993-11-04,1.449,2023-07-31
600637.SH,1993-11-04,1.554,2023-07-31
600638.SH,1993-11-04,1.733,2023-07-31
600639.SH,1993-11-04,1.007,2023-07-31
600640.SH,1993-11-04,1.557,2023-07-31
600641.SH,1993-11-04,1.183,2023-07-31
600642.SH,1993-11-04,1.0,2023-07-31
600643.SH,1993-11-04,1.0,2023-07-31
600644.SH,1993-11-04,1.69,2023-07-31
600645.SH,1993-11-04,1.79,2023-07-31
600646.SH,1993-11-04,1.726,2023-07-31
600647.SH,1993-11-04,1.4,2023-07-31
600648.SH,1993-11-04,1.0,2023-07-31
600649.SH,1993-11-04,1.0,2023-07-31
600650.SH,1993-11-04,1.0,2023-07-31
600651.SH,1993-11-04,89.558,2023-07-31
600652.SH,1993-11-04,133.333,2023-07-31
600653.SH,1993-11-04,226.771,2023-07-31
600654.SH,1993-11-04,137.813,2023-07-31
600655.SH,1993-11-04,16.055,2023-07-31
600656.SH,1993-11-04,3.532,2023-07-31
600657.SH,1993-11-04,1.0,2023-07-31
600658.SH,1993-11-04,1.0,2023-07-31
600659.SH,1993-11-04,1.751,2023-07-31
600660.SH,1993-11-04,1.951,2023-07-31
600661.SH,1993-11-04,1.0,2023-07-31
600662.SH,1993-11-04,1.714,2023-07-31
600663.SH,1993-11-04,1.0,2023-07-31
600664.SH,1993-11-04,1.0,2023-07-31
600665.SH,1993-11-04,1.0,2023-07-31
600666.SH,1993-11-04,1.39,2023-07-31
600667.SH,1993-11-04,1.0,2023-07-31
600668.SH,1993-11-04,1.0,2023-07-31
600669.SH,1993-11-04,1.0,2023-07-31
600670.SH,1993-11-04,1.626,2023-07-31
600671.SH,1993-11-04,1.0,2023-07-31
600672.SH,1993-11-04,1.0,2023-07-31
600673.SH,1993-11-04,1.0,2023-07-31
600674.SH,1993-11-04,1.0,2023-07-31
600675.SH,1993-11-04,1.0,2023-07-31
600676.SH,1993-11-04,1.0,2023-07-31
600677.SH,1993-11-04,1.0,2023-07-31
600678.SH,1993-11-04,1.0,2023-07-31
600679.SH,1993-11-04,1.0,2023-07-31
600680.SH,1993-11-04,1.0,2023-07-31
600681.SH,1993-11-04,1.0,2023-07-31
600682.SH,1993-11-04,1.0,2023-07-31
600683.SH,1993-11-04,1.0,2023-07-31
600684.SH,1993-11-04,1.0,2023-07-31
600685.SH,1993-11-04,1.0,2023-07-31
000001.SZ,1993-11-05,3.531,2023-07-31
000002.SZ,1993-11-05,2.806,2023-07-31
000003.SZ,1993-11-05,2.146,2023-07-31
000004.SZ,1993-11-05,1.848,2023-07-31
000005.SZ,1993-11-05,1.0,2023-07-31
000006.SZ,1993-11-05,1.11,2023-07-31
000007.SZ,1993-11-05,1.176,2023-07-31
000008.SZ,1993-11-05,1.021,2023-07-31
000009.SZ,1993-11-05,1.152,2023-07-31
000011.SZ,1993-11-05,1.248,2023-07-31
000012.SZ,1993-11-05,1.303,2023-07-31
000013.SZ,1993-11-05,1.175,2023-07-31
000014.SZ,1993-11-05,0.932,2023-07-31
000015.SZ,1993-11-05,1.203,2023-07-31
000016.SZ,1993-11-05,1.332,2023-07-31
000017.SZ,1993-11-05,1.237,2023-07-31
000018.SZ,1993-11-05,1.023,2023-07-31
000019.SZ,1993-11-05,0.929,2023-07-31
000020.SZ,1993-11-05,1.006,2023-07-31
000022.SZ,1993-11-05,1.0,2023-07-31
000023.SZ,1993-11-05,1.0,2023-07-31
000024.SZ,1993-11-05,1.0,2023-07-31
000025.SZ,1993-11-05,1.0,2023-07-31
000026.SZ,1993-11-05,1.0,2023-07-31
000027.SZ,1993-11-05,1.0,2023-07-31
000028.SZ,1993-11-05,1.0,2023-07-31
000029.SZ,1993-11-05,1.0,2023-07-31
000030.SZ,1993-11-05,1.0,2023-07-31
000031.SZ,1993-11-05,1.0,2023-07-31
000032.SZ,1993-11-05,1.0,2023-07-31
000501.SZ,1993-11-05,1.201,2023-07-31
000502.SZ,1993-11-05,1.403,2023-07-31
000503.SZ,1993-11-05,1.0,2023-07-31
000504.SZ,1993-11-05,1.001,2023-07-31
000505.SZ,1993-11-05,1.0,2023-07-31
000506.SZ,1993-11-05,1.2,2023-07-31
000507.SZ,1993-11-05,1.2,2023-07-31
000508.SZ,1993-11-05,1.0,2023-07-31
000509.SZ,1993-11-05,1.2,2023-07-31
000510.SZ,1993-11-05,1.2,2023-07-31
000511.SZ,1993-11-05,1.347,2023-07-31
000513.SZ,1993-11-05,1.0,2023-07-31
000514.SZ,1993-11-05,1.0,2023-07-31
000515.SZ,1993-11-05,1.0,2023-07-31
000516.SZ,1993-11-05,1.0,2023-07-31
000517.SZ,1993-11-05,1.0,2023-07-31
000518.SZ,1993-11-05,1.0,2023-07-31
000519.SZ,1993-11-05,1.0,2023-07-31
000520.SZ,1993-11-05,1.0,2023-07-31
000521.SZ,1993-11-05,1.0,2023-07-31
000525.SZ,1993-11-05,1.0,2023-07-31
000526.SZ,1993-11-05,1.0,2023-07-31
001872.SZ,1993-11-05,1.0,2023-07-31
600600.SH,1993-11-05,1.0,2023-07-31
600601.SH,1993-11-05,146.413,2023-07-31
600602.SH,1993-11-05,145.923,2023-07-31
600603.SH,1993-11-05,17.608,2023-07-31
600604.SH,1993-11-05,14.074,2023-07-31
600605.SH,1993-11-05,17.966,2023-07-31
600606.SH,1993-11-05,14.872,2023-07-31
600607.SH,1993-11-05,13.085,2023-07-31
600608.SH,1993-11-05,17.532,2023-07-31
600609.SH,1993-11-05,15.661,2023-07-31
600610.SH,1993-11-05,12.004,2023-07-31
600611.SH,1993-11-05,18.015,2023-07-31
600612.SH,1993-11-05,10.0,2023-07-31
600613.SH,1993-11-05,11.997,2023-07-31
600614.SH,1993-11-05,11.995,2023-07-31
600615.SH,1993-11-05,15.323,2023-07-31
600616.SH,1993-11-05,14.597,2023-07-31
600617.SH,1993-11-05,15.077,2023-07-31
600618.SH,1993-11-05,10.0,2023-07-31
600619.SH,1993-11-05,10.051,2023-07-31
600620.SH,1993-11-05,18.674,2023-07-31
600621.SH,1993-11-05,14.808,2023-07-31
600622.SH,1993-11-05,17.467,2023-07-31
600623.SH,1993-11-05,13.003,2023-07-31
600624.SH,1993-11-05,1.57,2023-07-31
600625.SH,1993-11-05,1.766,2023-07-31
600626.SH,1993-11-05,1.433,2023-07-31
600627.SH,1993-11-05,1.472,2023-07-31
600628.SH,1993-11-05,1.739,2023-07-31
600629.SH,1993-11-05,1.0,2023-07-31
600630.SH,1993-11-05,1.371,2023-07-31
600631.SH,1993-11-05,1.47,2023-07-31
600632.SH,1993-11-05,1.528,2023-07-31
600633.SH,1993-11-05,1.689,2023-07-31
600634.SH,1993-11-05,1.427,2023-07-31
600635.SH,1993-11-05,1.702,2023-07-31
600636.SH,1993-11-05,1.449,2023-07-31
600637.SH,1993-11-05,1.554,2023-07-31
600638.SH,1993-11-05,1.733,2023-07-31
600639.SH,1993-11-05,1.007,2023-07-31
600640.SH,1993-11-05,1.557,2023-07-31
600641.SH,1993-11-05,1.183,2023-07-31
600642.SH,1993-11-05,1.0,2023-07-31
600643.SH,1993-11-05,1.0,2023-07-31
600644.SH,1993-11-05,1.69,2023-07-31
600645.SH,1993-11-05,1.79,2023-07-31
600646.SH,1993-11-05,1.726,2023-07-31
600647.SH,1993-11-05,1.4,2023-07-31
600648.SH,1993-11-05,1.0,2023-07-31
600649.SH,1993-11-05,1.0,2023-07-31
600650.SH,1993-11-05,1.0,2023-07-31
600651.SH,1993-11-05,89.558,2023-07-31
600652.SH,1993-11-05,133.333,2023-07-31
600653.SH,1993-11-05,226.771,2023-07-31
600654.SH,1993-11-05,137.813,2023-07-31
600655.SH,1993-11-05,16.055,2023-07-31
600656.SH,1993-11-05,3.532,2023-07-31
600657.SH,1993-11-05,1.0,2023-07-31
600658.SH,1993-11-05,1.0,2023-07-31
600659.SH,1993-11-05,1.751,2023-07-31
600660.SH,1993-11-05,1.951,2023-07-31
600661.SH,1993-11-05,1.0,2023-07-31
600662.SH,1993-11-05,1.714,2023-07-31
600663.SH,1993-11-05,1.0,2023-07-31
600664.SH,1993-11-05,1.0,2023-07-31
600665.SH,1993-11-05,1.0,2023-07-31
600666.SH,1993-11-05,1.39,2023-07-31
600667.SH,1993-11-05,1.0,2023-07-31
600668.SH,1993-11-05,1.0,2023-07-31
600669.SH,1993-11-05,1.0,2023-07-31
600670.SH,1993-11-05,1.626,2023-07-31
600671.SH,1993-11-05,1.0,2023-07-31
600672.SH,1993-11-05,1.0,2023-07-31
600673.SH,1993-11-05,1.0,2023-07-31
600674.SH,1993-11-05,1.0,2023-07-31
600675.SH,1993-11-05,1.0,2023-07-31
600676.SH,1993-11-05,1.0,2023-07-31
600677.SH,1993-11-05,1.0,2023-07-31
600678.SH,1993-11-05,1.0,2023-07-31
600679.SH,1993-11-05,1.0,2023-07-31
600680.SH,1993-11-05,1.0,2023-07-31
600681.SH,1993-11-05,1.0,2023-07-31
600682.SH,1993-11-05,1.0,2023-07-31
600683.SH,1993-11-05,1.0,2023-07-31
600684.SH,1993-11-05,1.0,2023-07-31
600685.SH,1993-11-05,1.0,2023-07-31
000001.SZ,1993-11-08,3.531,2023-07-31
000002.SZ,1993-11-08,2.806,2023-07-31
000003.SZ,1993-11-08,2.146,2023-07-31
000004.SZ,1993-11-08,1.848,2023-07-31
000006.SZ,1993-11-08,1.11,2023-07-31
000007.SZ,1993-11-08,1.176,2023-07-31
000008.SZ,1993-11-08,1.021,2023-07-31
000009.SZ,1993-11-08,1.152,2023-07-31
000011.SZ,1993-11-08,1.248,2023-07-31
000012.SZ,1993-11-08,1.303,2023-07-31
000013.SZ,1993-11-08,1.175,2023-07-31
000014.SZ,1993-11-08,0.932,2023-07-31
000015.SZ,1993-11-08,1.203,2023-07-31
000016.SZ,1993-11-08,1.332,2023-07-31
000017.SZ,1993-11-08,1.237,2023-07-31
000018.SZ,1993-11-08,1.023,2023-07-31
000019.SZ,1993-11-08,0.929,2023-07-31
000020.SZ,1993-11-08,1.006,2023-07-31
000022.SZ,1993-11-08,1.0,2023-07-31
